,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,labels
435,sufi/AR Rahman - Kun Faya Kun.opus,1.2571977,0.38470778,0.45421436,0.241207321969763,1.0748229,-6.1891394,2894.9755364687508,3446.855055505521,20.63914259611965,6187.30560147953,-0.0207107370545668,0.0549247926196864,5
436,sufi/AR Rahman - Noor - Un - Ala - Noor (From Meenaxi).opus,1.3767027,0.3661079,0.47871742,0.2563166065098162,0.67821807,-3.8916018,1778.0581311196456,2424.5302988766,19.41095495344121,3391.786872713763,-0.0220045559164994,0.0357842953389346,5
437,sufi/AR Rahman - Gurus of Peace (From Vande Mataram).opus,1.4691885,0.43114084,0.45075595,0.2488305328950734,5.4753833,-2.3266728,2839.7355679353964,3462.332929388727,20.354210104026357,6413.440376445598,9.88323469287127e-06,0.0508174130059594,5
438,sufi/Abida Parveen - Dost.opus,1.2254672,0.3924791,0.3925329,0.2249313137254008,4.6284924,-0.31464848,2429.268004055041,3151.809121863902,20.87238142021428,5369.170900438758,0.0047659264842352,0.0387170905980702,5
439,sufi/Abida Parveen - Maula-E-Kull.opus,1.1903458,0.38231477,0.39536852,0.225662398142986,9.8023405,1.7520357,2411.4744654240035,3066.116315171438,21.23685065178904,5264.726712799813,0.0091914633352236,0.0461888181434068,5
440,sufi/Adnan Sami - Bhar Do Jholi Meri.opus,1.396965,0.4076396,0.4684053,0.2511492486676562,11.983036,4.268164,3008.196229123076,4004.30878696285,19.98142258730262,6958.942169616928,-0.0093941720798345,0.0474458778519495,5
441,sufi/Ahmed Jehanzeb - Khakhi Banda.opus,1.179652,0.40251368,0.3971396,0.2275093329309282,13.067257,2.9157734,2604.236658212898,3296.622829400784,21.0000380477051,5946.416966542978,0.0215132246209689,0.046311009671011,5
442,sufi/Ali Sethi - Ranjish Hi Sahi.opus,1.2328281,0.45561668,0.3234074,0.2035468404515486,5.7046437,0.061945006,2235.045851358513,3046.0804315238947,21.52548339903072,4894.747387970761,-0.0144273598337204,0.0377450639599555,5
443,sufi/Akhil Sachdeva - Humsafar.opus,1.0720636,0.3265452,0.34464526,0.1970818005512265,9.677512,-4.205379,2393.26627696035,2952.6148114140137,19.4865381396914,5278.696175587968,0.0434593901895211,0.0465543918528421,5
444,sufi/Amit Trivedi - Namo Namo.opus,1.2305737,0.3954447,0.39115462,0.2226868461471176,10.286811,2.2213192,2308.591056110932,3323.743892507157,20.75714465981735,4824.6187463428905,0.0142263361920836,0.0393592274457935,5
445,sufi/Arijit Singh - Tujhe Kitna Chahne Lage (From Kabir Singh).opus,1.1675264,0.3616356,0.34665003,0.2121755728789854,16.775034,3.1794176,2219.218421815784,3365.2735983190605,20.815730135348,5155.075755448214,-0.0438493624467902,0.0305865254998876,5
446,sufi/Arijit Singh - Aayat (From Bajirao Mastani).opus,1.2240508,0.40000248,0.41259053,0.2375716581616097,7.3454204,0.77754396,3206.158319018949,3916.469317409443,20.96341465197712,7330.782780912811,-0.0191171193109636,0.0568074226339968,5
447,sufi/Amit Trivedi - Iktara.opus,1.2376095,0.42480445,0.38927323,0.2317925651704053,8.876658,1.4141438,2489.215814674907,3456.410299935545,20.54491126116891,5711.481645875664,0.0280095115526322,0.0369735293255704,5
448,sufi/Atif Aslam - Jeena Jeena (From Badlapur).opus,1.2261128,0.38075194,0.3234174,0.2047401853871444,10.184586,2.0859625,2354.2326922803936,3366.921997795328,21.61869672408214,5260.844281635982,0.0316487409342164,0.034129937660219,5
449,sufi/Farhan Saeed - Latthay Di Chaadar.opus,1.268119,0.4103845,0.3981644,0.2249807304409549,7.200654,1.136265,2170.826348039217,3270.9790278919268,20.69853416329776,4686.325270994607,0.0164607509641791,0.0315492883333695,5
450,sufi/Atif Aslam - Tajdar-E-Haram Coke Studio Season 8.opus,1.256088,0.46132454,0.35206416,0.2190371450143717,5.9360843,2.0199559,2129.2739990462483,2722.7549895462894,21.430993609417527,4576.462992654421,-0.0043355063988173,0.0384340547368625,5
451,sufi/Jabbar Abbas - Dam Mast Qalandar.opus,1.309222,0.4524462,0.47445723,0.2462883756576824,9.009678,2.2679694,3186.0175907954217,3717.4852373114422,20.14132376900576,7087.995482682814,-0.0164731509222702,0.0572301355958487,5
452,sufi/Atif Aslam - Woh Lamhe Woh Baatein.opus,1.2476133,0.36499795,0.42815116,0.2434289170285383,6.5450025,1.0013387,2990.220816526632,2870.512245250182,21.48820272752596,6310.831862541529,-0.0256987444847957,0.0761174827398255,5
453,sufi/Javed Ali - Arziyan.opus,1.2973925,0.43868774,0.390364,0.2358927340527416,7.110141,3.525327,3307.3139414086136,4505.327184800686,21.29733702620244,8297.281474967278,-0.002883018026977,0.0487595203659297,5
454,sufi/Filmybox - Soniye (feat Rahat Fateh Ali Khan).opus,1.2278906,0.41383734,0.4110764,0.2335568175130007,12.372572,2.2359207,2667.9579530848914,3817.2705643461854,19.74564873879968,5771.452296111006,0.0305001574867624,0.0418747677045969,5
455,sufi/Faiz Ali Faiz - Ya Ali.opus,1.4478599,0.3955502,0.47473428,0.2546628406475311,3.5382981,-2.003734,2151.7146437759,2516.4925970458103,20.86137925679864,4661.426363814757,0.0356651405228024,0.0504924409667713,5
456,sufi/Bilal Khan - Khamoshi - From Khamoshi.opus,1.1937883,0.38113058,0.3747523,0.2176816764945636,5.0665436,0.053276673,2756.437330054501,3412.088934326692,20.829997155890464,6285.471601564287,0.0612417051858167,0.0528640220135045,5
457,sufi/Faisal Rafi - Jiya Dhadak Dhadak Jaye.opus,1.627262,0.37879252,0.45404994,0.2515730829686614,1.878831,-5.978252,1708.9838401981333,2140.4252034439464,19.49924701512134,3392.156381574551,0.0053460684543255,0.0330728883850999,5
458,sufi/Jyoti Nooran - Allah Hoo.opus,1.2480952,0.37090006,0.40936452,0.2250136355709242,8.371083,1.0983509,2913.117557449309,3676.105005692949,20.854410346233852,6423.375599331655,-0.0224082391540474,0.0532286864572234,5
459,sufi/Kailash Kher - Teri Deewani.opus,1.2158605,0.38583288,0.39900908,0.2261845911809592,14.679109,2.3093007,3511.620563597608,3735.4026743970458,20.11694635638385,7853.1913551097505,0.028053653615339,0.07682039887868,5
460,sufi/KK - Tu Jo Mila.opus,1.134707,0.36974332,0.44321278,0.2335646999842604,10.565286,0.4812387,1993.4540025597007,3056.305787396516,19.718289159862817,3787.582937418087,0.0638299257463466,0.0343652087770314,5
461,sufi/Javed Bashir - Man Kunto Maula.opus,1.2494972,0.4365358,0.4707433,0.2500225845084228,19.596024,5.129604,2530.2826787178024,3257.3586116367287,20.13457733924737,5837.621805355101,0.0450813848157286,0.0417121746634318,5
462,sufi/Kailash Kher - Saiyyan.opus,1.1843423,0.3908826,0.3928314,0.2229191929403638,2.9678912,-3.8409152,1604.3213670940115,1892.818300659004,20.512597864466297,3320.0689431212068,0.0637539680478363,0.0361075018631981,5
463,sufi/Kailash Kher - Allah Ke Bande.opus,1.5808994,0.38480967,0.40190035,0.2326486882628558,5.305998,-1.6688615,1864.9778571986876,2364.698992510788,20.84640137028858,4075.358417375718,0.0342270183366807,0.0405001174253876,5
464,sufi/Javed Bashir - Aaj Ibaadat (From Bajirao Mastani).opus,1.2255324,0.37287322,0.36318973,0.2124229592480099,11.276471,1.9262275,3135.087503777082,3617.590309286372,20.434066756742457,6796.579045746566,0.0081619194363422,0.0593059800643368,5
465,sufi/Mithoon - Humnava (From Hamari Adhuri Kahani).opus,1.1627711,0.35991597,0.38128695,0.2195420734011152,12.253185,1.2281628,1994.768094516492,2934.177964969857,21.32996932037873,4142.131521300065,0.036920347171208,0.0340713440762592,5
466,sufi/Kamal Khan - Ishq Sufiyana (Male).opus,1.4564933,0.41197044,0.402838,0.2338742540274103,7.3693385,-0.62508774,3310.5808899177678,3834.2013869501498,20.823976392384747,7612.663300700207,-0.0004543820708244,0.0616725079196562,5
467,sufi/Mohit Chauhan - Pee Loon.opus,1.4323633,0.40580025,0.4445447,0.2388087300348745,8.449937,0.23540023,2775.084331502428,3379.637373090184,20.34726440531789,6123.1256285317495,-0.0237397273070395,0.051439306529946,5
468,sufi/Kavita Seth - Tidke Ghade.opus,1.3304008,0.41863605,0.38314027,0.2281715764822939,9.928173,4.0261416,2792.3887611433274,3797.753494266625,21.548223758079985,6247.877539632697,-0.0094743807477083,0.0421496050786288,5
469,sufi/Nusrat Fateh Ali Khan - Mere Rashke Qamar.opus,1.4468123,0.33204448,0.41699362,0.2342225004091491,3.0270207,-3.9293194,2352.7307900094183,2296.818978475624,21.214489286965264,4568.840920323177,0.0019395510747101,0.0596507186919157,5
470,sufi/Mohsin Abbas Haider - Uddi Ja (Coke Studio Season 9).opus,1.2446227,0.399476,0.40358937,0.2336138926448857,8.394648,1.3323171,2735.249614853116,3496.0684347322576,21.46528221833629,6368.7064537456135,0.0050351286995782,0.0488353512545771,5
471,sufi/Momina Mustehsan - Tera Woh Pyar (Nawazishein Karam).opus,1.2269571,0.3437068,0.37289953,0.2202405823178651,12.426539,1.1015557,2795.7943661672925,3493.8244753902823,22.07349770986794,6652.215832813923,-0.0284605060479471,0.0491261575287972,5
472,sufi/Pritam - Tu Hi Mera.opus,1.2451532,0.39639732,0.5131274,0.2534068690742511,7.2527933,2.7039795,2707.886678288865,3116.91142581296,20.318132104152895,5812.415859013589,0.0377598714403595,0.0551719694939042,5
473,sufi/Qurat-Ul-Ain Baloch - Baliye (Laung Gawacha) [Coke Studio Season 9].opus,1.2012529,0.43552908,0.4280824,0.2376118462239352,12.212873,3.2516003,2989.933357420673,3450.8128338324727,20.63062066805305,6572.537450047354,0.0255629154956445,0.0584749703496396,5
474,sufi/Papon - Moh Moh Ke Dhaage (Male).opus,1.1989392,0.3771853,0.33914822,0.2113721137147996,3.7135446,-2.223932,2327.5678667690354,3329.3102549110745,21.206424517733595,4923.742746015475,-0.0082862947135783,0.0355823860700763,5
475,sufi/Prateek Kuhad - Kasoor.opus,1.0672677,0.35146216,0.2790028,0.1891096172219639,0.38461426,-14.197657,1091.4153351388884,1799.7283202215149,20.542219860863487,1797.9175624747063,-0.0900700582185447,0.0189100548787813,5
476,sufi/Nusrat Fateh Ali Khan - Sanu Ek Pal Chain.opus,1.4948968,0.29361326,0.41867226,0.2360822905636884,1.8534344,-7.9795475,2044.1025556002076,2202.117249754339,22.522128702226308,3731.180880879131,0.0130674336884046,0.0514519264011249,5
477,sufi/Quratulain Balouch - Sammi Meri Waar.opus,1.1988791,0.40101478,0.40876323,0.2295483806089553,8.154184,1.8173752,2719.553890625575,3223.394236193277,21.37067827722758,6227.077416186659,-0.0507576012342618,0.0484443486133968,5
478,sufi/Rahat Fateh Ali Khan - Afreen Afreen (Coke Studio Season 9).opus,1.2115581,0.3856318,0.33136573,0.2065512087224683,10.288673,0.66569805,2790.1881026422348,3568.1704781093244,22.35959168339481,6463.014412438754,-0.0083164009445194,0.0478830881662912,5
479,sufi/Rahat Fateh Ali Khan - Aas Paas Khuda.opus,1.3461418,0.42300478,0.40178013,0.2347093901601921,14.10131,2.3732593,2612.3516473967543,3258.7398459684923,19.91390214081579,5483.485943514954,0.0120409278442771,0.0482220460791753,5
480,sufi/Pritam - Hawayein (From Jab Harry Met Sejal).opus,1.1815009,0.3133236,0.35013416,0.214654681142761,8.62047,-0.9144204,2213.2762730501145,3190.280009879597,20.185557288163388,4635.826866341714,0.017694272740706,0.037438534470516,5
481,sufi/Quratulain Balouch - Woh Humsafar.opus,1.1667765,0.3107834,0.33602723,0.2083929073859347,6.7186027,0.40641597,1932.2685755121863,2498.40254595792,21.89719208490434,3940.562832836112,-0.0411537251537913,0.0405527067112655,5
482,sufi/Pritam - Shayad (From Love Aaj Kal).opus,1.1764356,0.34175962,0.35600936,0.2140461342262131,9.769082,-0.066828296,2069.432769900312,2915.508150314281,20.613614225748908,4131.019772078077,0.0204818358120959,0.0379300069658159,5
483,sufi/Rahat Fateh Ali Khan - Ajj Din Chadheya (From Love Aaj Kal ).opus,1.528081,0.37327996,0.48642138,0.2573194978573519,12.461336,2.7408946,1834.342277545348,2158.6200857211734,20.31152316976981,3814.902983352704,-0.0024794757917353,0.0438184768802984,5
484,sufi/Rahat Fateh Ali Khan - Kaisa Yeh Junoon.opus,1.3194826,0.38514552,0.36542755,0.2197818617712893,4.9172964,-1.8487024,2399.0344132231926,3272.993919204746,20.66314037528948,5178.743368243816,0.0031389175307589,0.0420888385624046,5
485,sufi/Rahat Fateh Ali Khan - O Re Piya.opus,1.3386959,0.3491313,0.41564178,0.2306456672728943,7.539332,0.08240988,1921.1034809042533,2831.4465131869315,20.80209528104613,3696.82373775032,-0.0129254810677701,0.034637663550987,5
486,sufi/Rahat Fateh Ali Khan - Rangrez.opus,1.1971948,0.37012702,0.41858122,0.2321348065443481,7.7998815,1.2754791,3427.4997958755835,3991.0223890633215,21.01158433231837,7606.373938106796,0.0493479885903658,0.0646344053398058,5
487,sufi/Rahat Fateh Ali Khan - Main Tenu.opus,1.3095977,0.38583216,0.4112674,0.230923937160269,2.0147383,-1.2213597,2230.5442039522677,2875.0187412907903,21.39781272794564,4541.246312239054,0.0159029578448988,0.0455075227088437,5
488,sufi/Rahat Fateh Ali Khan - Main Jahaan Rahoon (From Namastey London).opus,1.3463129,0.33663374,0.48907623,0.2487053900541311,2.936177,-3.2926495,2726.625449903066,3016.8874675871893,21.609311042767267,5467.366619077834,0.0149361880116717,0.0618818684345036,5
489,sufi/Rahat Fateh Ali Khan - Jag Soona Soona Lage.opus,1.3465279,0.44012997,0.45981377,0.2430548426829473,11.099491,3.2468183,2698.0100979777926,3185.0422976551977,20.179694989573527,5518.501392483403,0.0144665017207212,0.0543707792544587,5
490,sufi/Reshma - Duma dum mast qalandar.opus,1.4705988,0.29560056,0.40348583,0.236050407787334,4.9219327,-4.646877,1423.2964957100191,1948.376281698648,21.506467768611184,2447.083901050902,0.0154143669162949,0.0298918452192748,5
491,sufi/Rahat Fateh Ali Khan - Surili Akhiyon Wale (From Veer).opus,1.3335307,0.3475521,0.3961593,0.229397085626853,3.3536785,-3.0359535,2369.4708877978846,3043.9438677787784,20.87455290249751,4719.305350234328,-0.0105093920682975,0.0451839462499606,5
492,sufi/Rahat Fateh Ali Khan - Sanu Ek Pal Chain (From Raid).opus,1.3793224,0.38920224,0.494314,0.2527315606861451,13.548181,3.5504315,2560.572990653984,3603.848742980196,20.415541527444063,5637.234841006225,0.0345436861158749,0.0415446455013704,5
493,sufi/Rahat Fateh Ali Khan - Tere Mast Mast Do Nain.opus,1.4182038,0.45259675,0.46369985,0.2494632253370099,9.537401,3.0258503,2744.040628482702,3230.080274493013,19.736987813571822,6175.367450362621,0.0058620112952546,0.0515671093842884,5
494,sufi/Rahat Fateh Ali Khan - Zaroori Tha.opus,1.251444,0.28731444,0.339019,0.2156708477820426,7.2484016,1.0552554,2101.969815853155,2783.313736286105,21.277872303860622,4167.573138917358,-0.0299821987009821,0.0403961861199105,5
495,sufi/Rashid Khan - Aaoge Jab Tum.opus,1.2504668,0.39761403,0.33926034,0.2143085640958277,6.5194798,1.1108457,2621.6384811175253,3400.888719634821,21.61839121808455,5919.827125765561,-0.0605596670233916,0.0416806082867469,5
496,sufi/Rahat Fateh Ali Khan - Sanu Ik Pal Chain Na Aave.opus,1.3992743,0.37464067,0.4881238,0.2522988003517534,12.9443865,3.1152174,2770.271346941785,3720.716054648232,20.70901321531233,6380.588275350935,0.0369812242756589,0.0469256022984974,5
497,sufi/Rahat Fateh Ali Khan - Rim Jhim.opus,1.3503039,0.3325764,0.4007392,0.2359862969121706,3.6195064,-1.433422,2621.6952106315025,3750.573953299165,20.890769766399305,5530.357704711712,-0.0345888290409498,0.0403053069446629,5
498,sufi/SalimSulaiman - Shukran Allah (From Kurbaan).opus,1.285014,0.40587437,0.4404803,0.2421845286223432,12.807139,3.3270392,2237.8054048963168,3276.20004061264,19.78731800942281,4887.233357852151,-0.0224554416562596,0.0346035350197682,5
499,sufi/SalimSulaiman - Ali Maula.opus,1.2690496,0.4971057,0.49161556,0.2451127439558914,3.075969,-0.40383452,2113.8527793099283,3134.2144599365997,19.394390234311977,4481.713481139264,0.0090459988975056,0.0314165309761383,5
500,sufi/Roop Kumar Rathod - Maula Mere Maula.opus,1.2656429,0.37738228,0.38396424,0.2261064412959695,7.9340367,0.3535186,2073.380468294085,2683.573070294702,20.932599195265684,4325.789551252912,0.054770715491918,0.0431029656115049,5
501,sufi/Saieen Zahoor & Noori - Aik Alif.opus,1.15632,0.35099205,0.36327416,0.2219918260727015,1.1073656,-7.1774116,3018.3296380502934,3513.2437566271733,20.69735998652163,6509.038619556286,0.0217295598503216,0.0596783493314409,5
502,sufi/SalimSulaiman - Saaiyaan.opus,1.2674258,0.3619986,0.348789,0.2146315003629968,17.688038,4.141122,2128.3328120192914,2980.8571553172246,20.93442419472005,4302.4325173141015,0.00594889495905,0.0393481358864038,5
503,sufi/Shafqat Amanat Ali - Allahu Akbar.opus,1.1662288,0.3745903,0.35589653,0.2091709206233484,6.400431,-0.65595996,2597.554508906351,3311.3640724412107,21.318584855622863,6067.966978387572,-0.0406040528144463,0.0438085758784711,5
504,sufi/Shafqat Amanat Ali - Aakhon ke Sagar.opus,1.3262374,0.3809574,0.47714433,0.2536025838310269,3.1077504,-0.29765555,2190.8900467187373,2611.583996528883,21.384971079697937,4886.35658679588,-0.0126573896759479,0.050511951508047,5
505,sufi/Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.3988609,0.37885442,0.43789113,0.2383977265251941,1.8791729,-6.003555,2231.959788406499,2735.91107369767,20.93539942867113,4550.728678697137,-0.0062132417675979,0.0462832695468191,5
506,sufi/Shankar-Ehsaan-Loy - Allah Hi Reham.opus,1.3698343,0.43153635,0.46146518,0.2406118272963935,6.2121477,0.34079596,2097.8448210952306,2502.302656139382,20.499151994679163,4847.170792021868,0.0142742985166875,0.0447124189938148,5
507,sufi/Shankar-Ehsaan-Loy - Noor E Khuda.opus,1.1433145,0.35446876,0.40964982,0.2238096647060224,6.8664794,-0.92046714,1968.494208592803,2824.6661963477136,21.048758382015965,3911.0315180246585,0.0094908425472676,0.0365751971446998,5
508,sufi/Shankar-Ehsaan-Loy - Sajdaa.opus,1.3988609,0.37885442,0.43789113,0.2383977265251941,1.8791729,-6.003555,2231.959788406499,2735.91107369767,20.93539942867113,4550.728678697137,-0.0062132417675979,0.0462832695468191,5
509,sufi/Shankar-Ehsaan-Loy - Kal Ho Naa Ho.opus,1.2436708,0.3985408,0.38719603,0.2238106432517948,9.920858,1.356621,2274.917031513208,2979.9540963177133,20.618049890634737,5041.367261237612,0.0507672485469609,0.0397358165703161,5
510,sufi/Shilpa Rao - Par Chanaa De (Coke Studio Season 9).opus,1.1448555,0.41636258,0.35524058,0.214068946690416,11.614085,3.3980918,2335.2532766517866,3056.3530615296586,21.27978204845589,5444.437333960594,0.0701004692891047,0.0401582952249834,5
511,sufi/Vilen - Ek Raat.opus,1.1998476,0.4178925,0.3803807,0.2252181952463283,11.303824,2.064422,2289.784114488244,2617.691780629954,21.265311602419672,4638.899211577796,0.0361610003123544,0.044665111016803,5
512,sufi/Udit Narayan - Agar Tum Mil Jao - Male Vocals.opus,1.3636901,0.37562472,0.47020516,0.2414238043369044,5.4362826,0.0467114,3182.580593739005,3433.535480242884,20.811088648083008,6685.889992325683,0.010689298808129,0.069667991590228,5
513,sufi/Tochi Raina - Kabira.opus,1.1297168,0.36941412,0.41826284,0.2341387452400419,2.1243136,-0.9780872,2497.5203855294862,3662.156819138095,20.367654748130622,5366.953632542142,0.0099396403722677,0.0391410778072056,5
514,sufi/Zeb Bangash - Aaja Re Moray Saiyaan - Coke Studio Season 9.opus,1.1895579,0.41669065,0.4052758,0.2281563742846769,10.534959,1.6707163,2804.881008452885,3549.447118762809,21.19317972340253,6705.5256920342,0.046229446818159,0.046477364714721,5
515,sufi/Vishal Mishra - Manjha.opus,1.3043555,0.45989594,0.35102883,0.2102431812003204,11.715147,2.6670384,2213.433337695604,3012.89720431694,19.65597123039242,4619.627241628917,-0.0068733220451359,0.0362946683965348,5
516,bhojpuri/Ankur Singh - Shikar Ho Jaibu.opus,1.5448598,0.38253063,0.5116734,0.25445232231674,16.70262,4.0781355,3591.45043269925,3902.771148304675,21.294995713272503,7609.812307479425,-0.0178205469655766,0.0694273800732179,6
517,bhojpuri/Ajay Anand - Hamar Machhari.opus,1.7650818,0.34033015,0.4699511,0.254439205602011,12.933138,0.14020275,2244.8021049410795,2511.0930368261857,22.234710929701578,4178.484204722367,0.0045326058119809,0.0496787910085301,6
518,bhojpuri/Ankur Singh - Tohra Pe Raji Na.opus,1.6132246,0.32934856,0.5628822,0.2712253466941874,14.091274,4.401751,4467.324350419953,4239.648659669896,20.28194539492974,9644.734994177274,0.0025448178027468,0.1129422530056751,6
519,bhojpuri/Ankur Singh - Joban Duno.opus,1.6969128,0.42603433,0.5947569,0.2678143821419523,20.481464,2.873546,3951.120838008145,3608.226786391539,19.90193568972244,7827.902374319497,-0.0032810833711085,0.0959941028561656,6
520,bhojpuri/Ankit Tiwari - Aj Fulawna Fat Jai.opus,1.5618696,0.4496511,0.6026324,0.2702773275162676,25.034805,6.894714,3096.311147567931,3771.488704933727,18.6517726446102,6618.687293291539,0.0211442382238061,0.0596314139398632,6
521,bhojpuri/Ajay Nishad - Bhatar Bina Kuchh Na.opus,1.5730735,0.33658168,0.52915424,0.2563726958864117,18.411272,0.7018161,3655.420766185635,3839.4680713255343,19.532521455250333,7888.748511750698,-0.024083686332207,0.0777105498676752,6
522,bhojpuri/Aditya - Suna Suna Sanam.opus,1.359715,0.36195186,0.442004,0.2441338768645935,6.609962,0.50996244,2318.291115474638,2008.778072435268,21.22969035444179,4292.961116492587,0.0085645117428895,0.0664260082810394,6
523,bhojpuri/Annu - Balam Ji Dihale.opus,1.4626255,0.3560772,0.4574083,0.2516021937397106,14.194395,2.4788384,2998.5558280292885,3261.039977787775,19.96071576331073,6184.147277593511,-0.0091407416743084,0.0668648986024679,6
524,bhojpuri/Ashok Sonar - Bhatar Nahi Aaya.opus,1.4838727,0.36748636,0.60180545,0.2720718607917139,13.968862,5.580835,2396.942314564277,2730.497107465333,20.990782600809545,4629.02611225878,-0.0146887558189308,0.0557048038588955,6
525,bhojpuri/Ashok Sonkar - Dewareu.opus,1.7068089,0.34921846,0.5618088,0.270902945591325,7.762516,-3.2219644,3011.579909466592,3290.307365734717,20.936253404061983,6017.850065648707,-0.0071871941282327,0.0629156231764248,6
526,bhojpuri/Arun Babuwa - Gail Rahi Dekhe.opus,1.5818911,0.3457863,0.5618362,0.2723559128384495,20.542786,0.57400614,3762.4156890631793,3589.207421596525,19.91814732214857,7335.878842612268,0.0135293433500574,0.0910723732557727,6
527,bhojpuri/Ashok Sonkar - Yadav Ji Se Pahile.opus,1.3985852,0.3495895,0.45816746,0.2517943445058253,14.115051,2.3948987,3808.307157796517,3634.389091655493,21.414737516526863,7597.229605968549,-0.0269171863580696,0.0987746025341761,6
528,bhojpuri/Annu - Tohar Jhol Piya.opus,1.604528,0.38004494,0.59627354,0.2666131003141656,13.299803,2.748514,3758.001859038292,4058.625729641912,21.75269040655284,8183.541219924402,-0.0049473402737262,0.07902384993208,6
529,bhojpuri/D K Dasrath - Tang Le Gail Gonda Ke Pardhan.opus,1.7495681,0.46391037,0.699284,0.27878987737596,24.877157,3.8379354,2958.810871467795,3207.1838530814907,19.00830735969114,6158.557822362489,0.0126780237369057,0.0555683582008942,6
530,bhojpuri/Arun Babua - Lad Gail Najariya.opus,1.6552421,0.40218467,0.6807853,0.279542349556961,44.61397,3.0586104,3173.376934574273,3483.3836427158367,18.27248913000911,6676.477333024747,0.0054052254196577,0.0614378824399385,6
531,bhojpuri/Khesari Lal Yadav - Daal De Kewadi Mein Killi.opus,1.5248308,0.44882768,0.589261,0.2635820023234374,12.226551,4.1906843,3288.7594662374445,3853.547002592893,19.357950863710123,7044.699806348519,-0.0102046993438122,0.0612663763728264,6
532,bhojpuri/Khesari Lal Yadav - Love Kala Sab Hoi.opus,1.4797623,0.38830298,0.60758924,0.266502431851353,9.790738,2.991448,2980.0576481771845,3429.0383206070164,21.006005345560872,6498.309225489122,-0.0108057107017754,0.0564312316322546,6
533,bhojpuri/Khesari Lal Yadav - Laga Ke Fair Lovely.opus,1.4822568,0.38299668,0.56627434,0.2560545820203229,9.742437,3.399797,3104.439333029968,3541.33966295613,19.733254297324653,6719.447102692714,-0.0092887611667021,0.0570705631650556,6
534,bhojpuri/Khesari Lal Yadav - Bhatijwa Ke Mausi Jindabad.opus,1.5847403,0.40063158,0.63693005,0.2736687388695501,30.224287,5.9742723,3278.8973877578987,3706.421641940784,18.397394468061695,7193.048564598128,0.0149324089896853,0.0612894825353554,6
535,bhojpuri/Khesari Lal Yadav - Saiya Arab Gaile.opus,1.479314,0.40885854,0.5517265,0.2652627874256279,40.718414,7.720755,3240.35601652405,3359.936806128883,17.588259231144676,6693.004069732582,-0.0184212231222556,0.0705685856273983,6
536,bhojpuri/Pawan Singh - Sorry Sorry.opus,1.5084987,0.39952663,0.49989292,0.2566368084756527,13.065681,2.5954256,3312.8436801742287,3803.9284326549673,19.96294969408144,7278.708296263345,-0.0177097599452892,0.0620488350756227,6
537,bhojpuri/Pawan Singh - Luliya Ka Mangele.opus,1.442258,0.44304794,0.58222663,0.2653089533641122,23.227686,6.869524,2737.405981461782,3332.8300218579243,19.221961429970648,6047.80163599182,-0.0008604177545741,0.0462308053973123,6
538,bhojpuri/Pawan Singh - Bhar Jata Dhodi.opus,1.4807798,0.3776218,0.49576876,0.2614481894675132,28.29085,6.7059293,3303.791186222422,3717.3268157361326,18.743263054071893,7093.348341489098,-0.0192927245769123,0.0634529408661886,6
539,bhojpuri/Pawan Singh - Raate Diya Buta Ke Piya Kya Kya Kiya.opus,1.4489043,0.3910368,0.547958,0.2569155081050964,18.939848,4.1752143,2653.081592818115,3153.229374085044,19.056175520185224,5716.5845970124365,-0.0014906420316519,0.0510394315900914,6
540,bhojpuri/Om Prakash - Sadi Me Dag Raja.opus,1.3661376,0.3768399,0.5229558,0.2645242577348665,6.1370454,-1.877393,3091.840675171071,3224.3789055312823,20.832034898466254,6130.077804377565,-0.011151113854377,0.0754333212209302,6
541,bhojpuri/Pawan Singh - Chhalakata Hamro Jawaniya.opus,1.5704232,0.39304188,0.6040598,0.2704002176964665,14.337291,3.4506292,2979.188092634449,3349.6802530001582,19.949322704490097,6316.399620725122,0.0123268917992649,0.0615625602661352,6
542,bhojpuri/Khesari Lal Yadav - Thik Hai.opus,1.588986,0.40318462,0.53722966,0.255543773168399,20.07403,5.6230526,3290.7300913793288,3423.625091360199,19.85035052942283,7007.693481044521,-0.0039898949438759,0.0751083782162478,6
543,bhojpuri/Mantu Singh - Maar Delu Ankhiya Dhasake.opus,1.3946801,0.38400644,0.43835023,0.2359670088766021,12.888802,0.37104598,3670.4990950135066,3910.7122740015698,20.52878257166522,7922.227314039459,-0.0056913139975537,0.0772991841887586,6
544,bhojpuri/Pawan Yadav - Yadav Ji Ka Beta Hu.opus,1.7410774,0.43104762,0.6364914,0.2711418586599789,1.7522148,-5.4669886,2802.726866624604,3015.033340942154,20.54912876515149,5726.205013666734,0.0072433590318162,0.0585350059791961,6
545,bhojpuri/Pawan Singh - Saniya Mirza Cut Nathuniya.opus,1.6802462,0.43196848,0.55182105,0.2532695754739462,3.4540966,0.3507965,3339.9573200370914,3588.0607810750885,19.81125223346419,7067.528198832906,0.0080778348332903,0.0694203987125201,6
